drug,other,type
DB01589,104,HAS_SUBSTRUCTURE
DB01589,112,HAS_SUBSTRUCTURE
DB01589,116,HAS_SUBSTRUCTURE
DB01589,118,HAS_SUBSTRUCTURE
DB01589,124,HAS_SUBSTRUCTURE
DB01589,129,HAS_SUBSTRUCTURE
DB01589,136,HAS_SUBSTRUCTURE
DB01589,141,HAS_SUBSTRUCTURE
DB01589,147,HAS_SUBSTRUCTURE
DB01589,153,HAS_SUBSTRUCTURE
DB01589,155,HAS_SUBSTRUCTURE
DB01589,157,HAS_SUBSTRUCTURE
DB01589,159,HAS_SUBSTRUCTURE
DB01589,160,HAS_SUBSTRUCTURE
DB01589,180,HAS_SUBSTRUCTURE
DB01589,191,HAS_SUBSTRUCTURE
DB01589,206,HAS_SUBSTRUCTURE
DB01589,222,HAS_SUBSTRUCTURE
DB01589,224,HAS_SUBSTRUCTURE
DB01589,232,HAS_SUBSTRUCTURE
DB01589,238,HAS_SUBSTRUCTURE
DB01589,261,HAS_SUBSTRUCTURE
DB01589,278,HAS_SUBSTRUCTURE
DB01589,279,HAS_SUBSTRUCTURE
DB01589,282,HAS_SUBSTRUCTURE
DB01589,285,HAS_SUBSTRUCTURE
DB01589,318,HAS_SUBSTRUCTURE
DB01589,319,HAS_SUBSTRUCTURE
DB01589,329,HAS_SUBSTRUCTURE
DB01589,348,HAS_SUBSTRUCTURE
DB01589,350,HAS_SUBSTRUCTURE
DB01589,366,HAS_SUBSTRUCTURE
DB01589,371,HAS_SUBSTRUCTURE
DB01589,373,HAS_SUBSTRUCTURE
DB01589,383,HAS_SUBSTRUCTURE
DB01589,393,HAS_SUBSTRUCTURE
DB01589,394,HAS_SUBSTRUCTURE
DB01589,444,HAS_SUBSTRUCTURE
DB01589,449,HAS_SUBSTRUCTURE
DB01589,460,HAS_SUBSTRUCTURE
DB01589,463,HAS_SUBSTRUCTURE
DB01589,474,HAS_SUBSTRUCTURE
DB01589,485,HAS_SUBSTRUCTURE
DB01589,490,HAS_SUBSTRUCTURE
DB01589,492,HAS_SUBSTRUCTURE
DB01589,496,HAS_SUBSTRUCTURE
DB01589,499,HAS_SUBSTRUCTURE
DB01589,502,HAS_SUBSTRUCTURE
DB01589,505,HAS_SUBSTRUCTURE
DB01589,506,HAS_SUBSTRUCTURE
DB01589,532,HAS_SUBSTRUCTURE
DB01589,533,HAS_SUBSTRUCTURE
DB01589,550,HAS_SUBSTRUCTURE
DB01589,551,HAS_SUBSTRUCTURE
DB01589,562,HAS_SUBSTRUCTURE
DB01589,563,HAS_SUBSTRUCTURE
DB01589,568,HAS_SUBSTRUCTURE
DB01589,576,HAS_SUBSTRUCTURE
DB01589,589,HAS_SUBSTRUCTURE
DB01589,592,HAS_SUBSTRUCTURE
DB01589,599,HAS_SUBSTRUCTURE
DB01589,610,HAS_SUBSTRUCTURE
DB01589,611,HAS_SUBSTRUCTURE
DB01589,614,HAS_SUBSTRUCTURE
DB01589,634,HAS_SUBSTRUCTURE
DB01589,651,HAS_SUBSTRUCTURE
DB01589,652,HAS_SUBSTRUCTURE
DB01589,656,HAS_SUBSTRUCTURE
DB01589,671,HAS_SUBSTRUCTURE
DB01589,675,HAS_SUBSTRUCTURE
DB01589,694,HAS_SUBSTRUCTURE
DB01589,700,HAS_SUBSTRUCTURE
DB01589,705,HAS_SUBSTRUCTURE
DB01589,707,HAS_SUBSTRUCTURE
DB01589,711,HAS_SUBSTRUCTURE
DB01589,714,HAS_SUBSTRUCTURE
DB01589,715,HAS_SUBSTRUCTURE
DB01589,716,HAS_SUBSTRUCTURE
DB01589,721,HAS_SUBSTRUCTURE
DB01589,724,HAS_SUBSTRUCTURE
DB01589,736,HAS_SUBSTRUCTURE
DB01589,745,HAS_SUBSTRUCTURE
DB01589,746,HAS_SUBSTRUCTURE
DB01589,750,HAS_SUBSTRUCTURE
DB01589,790,HAS_SUBSTRUCTURE
DB01589,793,HAS_SUBSTRUCTURE
DB01589,798,HAS_SUBSTRUCTURE
DB01589,827,HAS_SUBSTRUCTURE
DB01589,829,HAS_SUBSTRUCTURE
DB01589,836,HAS_SUBSTRUCTURE
DB01589,837,HAS_SUBSTRUCTURE
DB01589,839,HAS_SUBSTRUCTURE
DB01589,840,HAS_SUBSTRUCTURE
DB01589,852,HAS_SUBSTRUCTURE
DB01589,870,HAS_SUBSTRUCTURE
DB01589,895,HAS_SUBSTRUCTURE
DB01589,906,HAS_SUBSTRUCTURE
DB01589,907,HAS_SUBSTRUCTURE
DB01589,913,HAS_SUBSTRUCTURE
DB01589,922,HAS_SUBSTRUCTURE
DB01589,924,HAS_SUBSTRUCTURE
DB01589,934,HAS_SUBSTRUCTURE
DB01589,935,HAS_SUBSTRUCTURE
DB01589,937,HAS_SUBSTRUCTURE
DB01589,945,HAS_SUBSTRUCTURE
DB01589,949,HAS_SUBSTRUCTURE
DB01589,950,HAS_SUBSTRUCTURE
DB01589,960,HAS_SUBSTRUCTURE
DB01589,979,HAS_SUBSTRUCTURE
DB01589,987,HAS_SUBSTRUCTURE
DB01589,994,HAS_SUBSTRUCTURE
DB01589,999,HAS_SUBSTRUCTURE
DB01589,1007,HAS_SUBSTRUCTURE
DB01589,1008,HAS_SUBSTRUCTURE
DB00379,82,HAS_SUBSTRUCTURE
DB00379,83,HAS_SUBSTRUCTURE
DB00379,105,HAS_SUBSTRUCTURE
DB00379,106,HAS_SUBSTRUCTURE
DB00379,224,HAS_SUBSTRUCTURE
DB00379,261,HAS_SUBSTRUCTURE
DB00379,279,HAS_SUBSTRUCTURE
DB00379,313,HAS_SUBSTRUCTURE
DB00379,314,HAS_SUBSTRUCTURE
DB00379,339,HAS_SUBSTRUCTURE
DB00379,348,HAS_SUBSTRUCTURE
DB00379,402,HAS_SUBSTRUCTURE
DB00379,464,HAS_SUBSTRUCTURE
DB00379,466,HAS_SUBSTRUCTURE
DB00379,474,HAS_SUBSTRUCTURE
DB00379,478,HAS_SUBSTRUCTURE
DB00379,516,HAS_SUBSTRUCTURE
DB00379,526,HAS_SUBSTRUCTURE
DB00379,532,HAS_SUBSTRUCTURE
DB00379,545,HAS_SUBSTRUCTURE
DB00379,557,HAS_SUBSTRUCTURE
DB00379,569,HAS_SUBSTRUCTURE
DB00379,610,HAS_SUBSTRUCTURE
DB00379,632,HAS_SUBSTRUCTURE
DB00379,656,HAS_SUBSTRUCTURE
DB00379,671,HAS_SUBSTRUCTURE
DB00379,711,HAS_SUBSTRUCTURE
DB00379,716,HAS_SUBSTRUCTURE
DB00379,826,HAS_SUBSTRUCTURE
DB00379,858,HAS_SUBSTRUCTURE
DB00379,865,HAS_SUBSTRUCTURE
DB00379,877,HAS_SUBSTRUCTURE
DB00379,898,HAS_SUBSTRUCTURE
DB00379,906,HAS_SUBSTRUCTURE
DB00379,907,HAS_SUBSTRUCTURE
DB00379,913,HAS_SUBSTRUCTURE
DB00379,932,HAS_SUBSTRUCTURE
DB00379,937,HAS_SUBSTRUCTURE
DB00379,958,HAS_SUBSTRUCTURE
DB00379,964,HAS_SUBSTRUCTURE
DB00379,1019,HAS_SUBSTRUCTURE
DB01618,6,HAS_SUBSTRUCTURE
DB01618,10,HAS_SUBSTRUCTURE
DB01618,11,HAS_SUBSTRUCTURE
DB01618,23,HAS_SUBSTRUCTURE
DB01618,24,HAS_SUBSTRUCTURE
DB01618,30,HAS_SUBSTRUCTURE
DB01618,40,HAS_SUBSTRUCTURE
DB01618,42,HAS_SUBSTRUCTURE
DB01618,64,HAS_SUBSTRUCTURE
DB01618,66,HAS_SUBSTRUCTURE
DB01618,68,HAS_SUBSTRUCTURE
DB01618,82,HAS_SUBSTRUCTURE
DB01618,83,HAS_SUBSTRUCTURE
DB01618,88,HAS_SUBSTRUCTURE
DB01618,98,HAS_SUBSTRUCTURE
DB01618,99,HAS_SUBSTRUCTURE
DB01618,106,HAS_SUBSTRUCTURE
DB01618,129,HAS_SUBSTRUCTURE
DB01618,136,HAS_SUBSTRUCTURE
DB01618,141,HAS_SUBSTRUCTURE
DB01618,152,HAS_SUBSTRUCTURE
DB01618,157,HAS_SUBSTRUCTURE
DB01618,188,HAS_SUBSTRUCTURE
DB01618,193,HAS_SUBSTRUCTURE
DB01618,235,HAS_SUBSTRUCTURE
DB01618,237,HAS_SUBSTRUCTURE
DB01618,238,HAS_SUBSTRUCTURE
DB01618,243,HAS_SUBSTRUCTURE
DB01618,259,HAS_SUBSTRUCTURE
DB01618,260,HAS_SUBSTRUCTURE
DB01618,261,HAS_SUBSTRUCTURE
DB01618,277,HAS_SUBSTRUCTURE
DB01618,279,HAS_SUBSTRUCTURE
DB01618,303,HAS_SUBSTRUCTURE
DB01618,312,HAS_SUBSTRUCTURE
DB01618,313,HAS_SUBSTRUCTURE
DB01618,314,HAS_SUBSTRUCTURE
DB01618,317,HAS_SUBSTRUCTURE
DB01618,318,HAS_SUBSTRUCTURE
DB01618,327,HAS_SUBSTRUCTURE
DB01618,330,HAS_SUBSTRUCTURE
DB01618,336,HAS_SUBSTRUCTURE
DB01618,348,HAS_SUBSTRUCTURE
DB01618,349,HAS_SUBSTRUCTURE
DB01618,361,HAS_SUBSTRUCTURE
DB01618,373,HAS_SUBSTRUCTURE
DB01618,374,HAS_SUBSTRUCTURE
DB01618,375,HAS_SUBSTRUCTURE
DB01618,379,HAS_SUBSTRUCTURE
DB01618,384,HAS_SUBSTRUCTURE
DB01618,385,HAS_SUBSTRUCTURE
DB01618,394,HAS_SUBSTRUCTURE
DB01618,420,HAS_SUBSTRUCTURE
DB01618,421,HAS_SUBSTRUCTURE
DB01618,427,HAS_SUBSTRUCTURE
DB01618,430,HAS_SUBSTRUCTURE
DB01618,438,HAS_SUBSTRUCTURE
DB01618,451,HAS_SUBSTRUCTURE
DB01618,474,HAS_SUBSTRUCTURE
DB01618,475,HAS_SUBSTRUCTURE
DB01618,490,HAS_SUBSTRUCTURE
DB01618,496,HAS_SUBSTRUCTURE
DB01618,509,HAS_SUBSTRUCTURE
DB01618,515,HAS_SUBSTRUCTURE
DB01618,516,HAS_SUBSTRUCTURE
DB01618,521,HAS_SUBSTRUCTURE
DB01618,531,HAS_SUBSTRUCTURE
DB01618,532,HAS_SUBSTRUCTURE
DB01618,538,HAS_SUBSTRUCTURE
DB01618,540,HAS_SUBSTRUCTURE
DB01618,548,HAS_SUBSTRUCTURE
DB01618,550,HAS_SUBSTRUCTURE
DB01618,552,HAS_SUBSTRUCTURE
DB01618,557,HAS_SUBSTRUCTURE
DB01618,562,HAS_SUBSTRUCTURE
DB01618,564,HAS_SUBSTRUCTURE
DB01618,588,HAS_SUBSTRUCTURE
DB01618,592,HAS_SUBSTRUCTURE
DB01618,598,HAS_SUBSTRUCTURE
DB01618,610,HAS_SUBSTRUCTURE
DB01618,616,HAS_SUBSTRUCTURE
DB01618,624,HAS_SUBSTRUCTURE
DB01618,635,HAS_SUBSTRUCTURE
DB01618,636,HAS_SUBSTRUCTURE
DB01618,652,HAS_SUBSTRUCTURE
DB01618,653,HAS_SUBSTRUCTURE
DB01618,656,HAS_SUBSTRUCTURE
DB01618,657,HAS_SUBSTRUCTURE
DB01618,664,HAS_SUBSTRUCTURE
DB01618,671,HAS_SUBSTRUCTURE
DB01618,675,HAS_SUBSTRUCTURE
DB01618,688,HAS_SUBSTRUCTURE
DB01618,693,HAS_SUBSTRUCTURE
DB01618,694,HAS_SUBSTRUCTURE
DB01618,709,HAS_SUBSTRUCTURE
DB01618,712,HAS_SUBSTRUCTURE
DB01618,724,HAS_SUBSTRUCTURE
DB01618,745,HAS_SUBSTRUCTURE
DB01618,748,HAS_SUBSTRUCTURE
DB01618,757,HAS_SUBSTRUCTURE
DB01618,759,HAS_SUBSTRUCTURE
DB01618,769,HAS_SUBSTRUCTURE
DB01618,771,HAS_SUBSTRUCTURE
DB01618,798,HAS_SUBSTRUCTURE
DB01618,814,HAS_SUBSTRUCTURE
DB01618,825,HAS_SUBSTRUCTURE
DB01618,829,HAS_SUBSTRUCTURE
DB01618,834,HAS_SUBSTRUCTURE
DB01618,848,HAS_SUBSTRUCTURE
DB01618,870,HAS_SUBSTRUCTURE
DB01618,872,HAS_SUBSTRUCTURE
DB01618,873,HAS_SUBSTRUCTURE
DB01618,874,HAS_SUBSTRUCTURE
DB01618,901,HAS_SUBSTRUCTURE
DB01618,906,HAS_SUBSTRUCTURE
DB01618,907,HAS_SUBSTRUCTURE
DB01618,920,HAS_SUBSTRUCTURE
DB01618,925,HAS_SUBSTRUCTURE
DB01618,927,HAS_SUBSTRUCTURE
DB01618,928,HAS_SUBSTRUCTURE
DB01618,930,HAS_SUBSTRUCTURE
DB01618,937,HAS_SUBSTRUCTURE
DB01618,949,HAS_SUBSTRUCTURE
DB01618,970,HAS_SUBSTRUCTURE
DB01618,972,HAS_SUBSTRUCTURE
DB01618,973,HAS_SUBSTRUCTURE
DB01618,975,HAS_SUBSTRUCTURE
DB01618,984,HAS_SUBSTRUCTURE
DB01618,985,HAS_SUBSTRUCTURE
DB01618,994,HAS_SUBSTRUCTURE
DB01618,996,HAS_SUBSTRUCTURE
DB01618,1009,HAS_SUBSTRUCTURE
DB01291,10,HAS_SUBSTRUCTURE
DB01291,11,HAS_SUBSTRUCTURE
DB01291,30,HAS_SUBSTRUCTURE
DB01291,40,HAS_SUBSTRUCTURE
DB01291,63,HAS_SUBSTRUCTURE
DB01291,66,HAS_SUBSTRUCTURE
DB01291,82,HAS_SUBSTRUCTURE
DB01291,83,HAS_SUBSTRUCTURE
DB01291,99,HAS_SUBSTRUCTURE
DB01291,123,HAS_SUBSTRUCTURE
DB01291,141,HAS_SUBSTRUCTURE
DB01291,145,HAS_SUBSTRUCTURE
DB01291,147,HAS_SUBSTRUCTURE
DB01291,167,HAS_SUBSTRUCTURE
DB01291,178,HAS_SUBSTRUCTURE
DB01291,181,HAS_SUBSTRUCTURE
DB01291,183,HAS_SUBSTRUCTURE
DB01291,224,HAS_SUBSTRUCTURE
DB01291,235,HAS_SUBSTRUCTURE
DB01291,237,HAS_SUBSTRUCTURE
DB01291,238,HAS_SUBSTRUCTURE
DB01291,261,HAS_SUBSTRUCTURE
DB01291,279,HAS_SUBSTRUCTURE
DB01291,281,HAS_SUBSTRUCTURE
DB01291,288,HAS_SUBSTRUCTURE
DB01291,290,HAS_SUBSTRUCTURE
DB01291,312,HAS_SUBSTRUCTURE
DB01291,314,HAS_SUBSTRUCTURE
DB01291,318,HAS_SUBSTRUCTURE
DB01291,326,HAS_SUBSTRUCTURE
DB01291,336,HAS_SUBSTRUCTURE
DB01291,342,HAS_SUBSTRUCTURE
DB01291,348,HAS_SUBSTRUCTURE
DB01291,349,HAS_SUBSTRUCTURE
DB01291,383,HAS_SUBSTRUCTURE
DB01291,394,HAS_SUBSTRUCTURE
DB01291,402,HAS_SUBSTRUCTURE
DB01291,438,HAS_SUBSTRUCTURE
DB01291,472,HAS_SUBSTRUCTURE
DB01291,474,HAS_SUBSTRUCTURE
DB01291,476,HAS_SUBSTRUCTURE
DB01291,496,HAS_SUBSTRUCTURE
DB01291,502,HAS_SUBSTRUCTURE
DB01291,509,HAS_SUBSTRUCTURE
DB01291,515,HAS_SUBSTRUCTURE
DB01291,516,HAS_SUBSTRUCTURE
DB01291,526,HAS_SUBSTRUCTURE
DB01291,531,HAS_SUBSTRUCTURE
DB01291,532,HAS_SUBSTRUCTURE
DB01291,538,HAS_SUBSTRUCTURE
DB01291,562,HAS_SUBSTRUCTURE
DB01291,569,HAS_SUBSTRUCTURE
DB01291,610,HAS_SUBSTRUCTURE
DB01291,611,HAS_SUBSTRUCTURE
DB01291,620,HAS_SUBSTRUCTURE
DB01291,664,HAS_SUBSTRUCTURE
DB01291,666,HAS_SUBSTRUCTURE
DB01291,668,HAS_SUBSTRUCTURE
DB01291,671,HAS_SUBSTRUCTURE
DB01291,675,HAS_SUBSTRUCTURE
DB01291,688,HAS_SUBSTRUCTURE
DB01291,694,HAS_SUBSTRUCTURE
DB01291,700,HAS_SUBSTRUCTURE
DB01291,711,HAS_SUBSTRUCTURE
DB01291,714,HAS_SUBSTRUCTURE
DB01291,724,HAS_SUBSTRUCTURE
DB01291,744,HAS_SUBSTRUCTURE
DB01291,745,HAS_SUBSTRUCTURE
DB01291,746,HAS_SUBSTRUCTURE
DB01291,780,HAS_SUBSTRUCTURE
DB01291,790,HAS_SUBSTRUCTURE
DB01291,824,HAS_SUBSTRUCTURE
DB01291,835,HAS_SUBSTRUCTURE
DB01291,847,HAS_SUBSTRUCTURE
DB01291,865,HAS_SUBSTRUCTURE
DB01291,870,HAS_SUBSTRUCTURE
DB01291,872,HAS_SUBSTRUCTURE
DB01291,883,HAS_SUBSTRUCTURE
DB01291,906,HAS_SUBSTRUCTURE
DB01291,907,HAS_SUBSTRUCTURE
DB01291,925,HAS_SUBSTRUCTURE
DB01291,934,HAS_SUBSTRUCTURE
DB01291,937,HAS_SUBSTRUCTURE
DB01291,943,HAS_SUBSTRUCTURE
DB01291,949,HAS_SUBSTRUCTURE
DB01291,958,HAS_SUBSTRUCTURE
DB01291,959,HAS_SUBSTRUCTURE
DB01291,964,HAS_SUBSTRUCTURE
DB01291,994,HAS_SUBSTRUCTURE
DB01291,996,HAS_SUBSTRUCTURE
DB01291,1019,HAS_SUBSTRUCTURE
DB01050,11,HAS_SUBSTRUCTURE
DB01050,46,HAS_SUBSTRUCTURE
DB01050,66,HAS_SUBSTRUCTURE
DB01050,82,HAS_SUBSTRUCTURE
DB01050,224,HAS_SUBSTRUCTURE
DB01050,261,HAS_SUBSTRUCTURE
DB01050,279,HAS_SUBSTRUCTURE
DB01050,313,HAS_SUBSTRUCTURE
DB01050,330,HAS_SUBSTRUCTURE
DB01050,332,HAS_SUBSTRUCTURE
DB01050,348,HAS_SUBSTRUCTURE
DB01050,361,HAS_SUBSTRUCTURE
DB01050,385,HAS_SUBSTRUCTURE
DB01050,474,HAS_SUBSTRUCTURE
DB01050,508,HAS_SUBSTRUCTURE
DB01050,516,HAS_SUBSTRUCTURE
DB01050,532,HAS_SUBSTRUCTURE
DB01050,563,HAS_SUBSTRUCTURE
DB01050,575,HAS_SUBSTRUCTURE
DB01050,624,HAS_SUBSTRUCTURE
DB01050,633,HAS_SUBSTRUCTURE
DB01050,652,HAS_SUBSTRUCTURE
DB01050,653,HAS_SUBSTRUCTURE
DB01050,656,HAS_SUBSTRUCTURE
DB01050,671,HAS_SUBSTRUCTURE
DB01050,693,HAS_SUBSTRUCTURE
DB01050,700,HAS_SUBSTRUCTURE
DB01050,711,HAS_SUBSTRUCTURE
DB01050,716,HAS_SUBSTRUCTURE
DB01050,724,HAS_SUBSTRUCTURE
DB01050,745,HAS_SUBSTRUCTURE
DB01050,748,HAS_SUBSTRUCTURE
DB01050,871,HAS_SUBSTRUCTURE
DB01050,906,HAS_SUBSTRUCTURE
DB01050,913,HAS_SUBSTRUCTURE
DB01050,937,HAS_SUBSTRUCTURE
DB00490,8,HAS_SUBSTRUCTURE
DB00490,10,HAS_SUBSTRUCTURE
DB00490,14,HAS_SUBSTRUCTURE
DB00490,45,HAS_SUBSTRUCTURE
DB00490,50,HAS_SUBSTRUCTURE
DB00490,63,HAS_SUBSTRUCTURE
DB00490,65,HAS_SUBSTRUCTURE
DB00490,76,HAS_SUBSTRUCTURE
DB00490,82,HAS_SUBSTRUCTURE
DB00490,83,HAS_SUBSTRUCTURE
DB00490,87,HAS_SUBSTRUCTURE
DB00490,89,HAS_SUBSTRUCTURE
DB00490,100,HAS_SUBSTRUCTURE
DB00490,101,HAS_SUBSTRUCTURE
DB00490,124,HAS_SUBSTRUCTURE
DB00490,157,HAS_SUBSTRUCTURE
DB00490,260,HAS_SUBSTRUCTURE
DB00490,261,HAS_SUBSTRUCTURE
DB00490,277,HAS_SUBSTRUCTURE
DB00490,282,HAS_SUBSTRUCTURE
DB00490,289,HAS_SUBSTRUCTURE
DB00490,294,HAS_SUBSTRUCTURE
DB00490,295,HAS_SUBSTRUCTURE
DB00490,300,HAS_SUBSTRUCTURE
DB00490,312,HAS_SUBSTRUCTURE
DB00490,318,HAS_SUBSTRUCTURE
DB00490,325,HAS_SUBSTRUCTURE
DB00490,330,HAS_SUBSTRUCTURE
DB00490,331,HAS_SUBSTRUCTURE
DB00490,339,HAS_SUBSTRUCTURE
DB00490,346,HAS_SUBSTRUCTURE
DB00490,347,HAS_SUBSTRUCTURE
DB00490,349,HAS_SUBSTRUCTURE
DB00490,350,HAS_SUBSTRUCTURE
DB00490,370,HAS_SUBSTRUCTURE
DB00490,385,HAS_SUBSTRUCTURE
DB00490,394,HAS_SUBSTRUCTURE
DB00490,406,HAS_SUBSTRUCTURE
DB00490,408,HAS_SUBSTRUCTURE
DB00490,430,HAS_SUBSTRUCTURE
DB00490,439,HAS_SUBSTRUCTURE
DB00490,463,HAS_SUBSTRUCTURE
DB00490,515,HAS_SUBSTRUCTURE
DB00490,531,HAS_SUBSTRUCTURE
DB00490,532,HAS_SUBSTRUCTURE
DB00490,533,HAS_SUBSTRUCTURE
DB00490,590,HAS_SUBSTRUCTURE
DB00490,610,HAS_SUBSTRUCTURE
DB00490,612,HAS_SUBSTRUCTURE
DB00490,613,HAS_SUBSTRUCTURE
DB00490,624,HAS_SUBSTRUCTURE
DB00490,635,HAS_SUBSTRUCTURE
DB00490,653,HAS_SUBSTRUCTURE
DB00490,657,HAS_SUBSTRUCTURE
DB00490,658,HAS_SUBSTRUCTURE
DB00490,669,HAS_SUBSTRUCTURE
DB00490,671,HAS_SUBSTRUCTURE
DB00490,675,HAS_SUBSTRUCTURE
DB00490,694,HAS_SUBSTRUCTURE
DB00490,712,HAS_SUBSTRUCTURE
DB00490,722,HAS_SUBSTRUCTURE
DB00490,734,HAS_SUBSTRUCTURE
DB00490,745,HAS_SUBSTRUCTURE
DB00490,758,HAS_SUBSTRUCTURE
DB00490,798,HAS_SUBSTRUCTURE
DB00490,814,HAS_SUBSTRUCTURE
DB00490,847,HAS_SUBSTRUCTURE
DB00490,906,HAS_SUBSTRUCTURE
DB00490,907,HAS_SUBSTRUCTURE
DB00490,923,HAS_SUBSTRUCTURE
DB00490,949,HAS_SUBSTRUCTURE
DB00490,973,HAS_SUBSTRUCTURE
DB00490,985,HAS_SUBSTRUCTURE
DB00490,994,HAS_SUBSTRUCTURE
DB00490,1009,HAS_SUBSTRUCTURE
DB00393,5,HAS_SUBSTRUCTURE
DB00393,10,HAS_SUBSTRUCTURE
DB00393,11,HAS_SUBSTRUCTURE
DB00393,27,HAS_SUBSTRUCTURE
DB00393,31,HAS_SUBSTRUCTURE
DB00393,59,HAS_SUBSTRUCTURE
DB00393,66,HAS_SUBSTRUCTURE
DB00393,74,HAS_SUBSTRUCTURE
DB00393,82,HAS_SUBSTRUCTURE
DB00393,83,HAS_SUBSTRUCTURE
DB00393,96,HAS_SUBSTRUCTURE
DB00393,106,HAS_SUBSTRUCTURE
DB00393,117,HAS_SUBSTRUCTURE
DB00393,119,HAS_SUBSTRUCTURE
DB00393,129,HAS_SUBSTRUCTURE
DB00393,134,HAS_SUBSTRUCTURE
DB00393,137,HAS_SUBSTRUCTURE
DB00393,142,HAS_SUBSTRUCTURE
DB00393,147,HAS_SUBSTRUCTURE
DB00393,160,HAS_SUBSTRUCTURE
DB00393,183,HAS_SUBSTRUCTURE
DB00393,223,HAS_SUBSTRUCTURE
DB00393,224,HAS_SUBSTRUCTURE
DB00393,235,HAS_SUBSTRUCTURE
DB00393,236,HAS_SUBSTRUCTURE
DB00393,237,HAS_SUBSTRUCTURE
DB00393,238,HAS_SUBSTRUCTURE
DB00393,243,HAS_SUBSTRUCTURE
DB00393,248,HAS_SUBSTRUCTURE
DB00393,251,HAS_SUBSTRUCTURE
DB00393,256,HAS_SUBSTRUCTURE
DB00393,261,HAS_SUBSTRUCTURE
DB00393,264,HAS_SUBSTRUCTURE
DB00393,267,HAS_SUBSTRUCTURE
DB00393,268,HAS_SUBSTRUCTURE
DB00393,279,HAS_SUBSTRUCTURE
DB00393,284,HAS_SUBSTRUCTURE
DB00393,295,HAS_SUBSTRUCTURE
DB00393,304,HAS_SUBSTRUCTURE
DB00393,313,HAS_SUBSTRUCTURE
DB00393,315,HAS_SUBSTRUCTURE
DB00393,317,HAS_SUBSTRUCTURE
DB00393,318,HAS_SUBSTRUCTURE
DB00393,330,HAS_SUBSTRUCTURE
DB00393,332,HAS_SUBSTRUCTURE
DB00393,348,HAS_SUBSTRUCTURE
DB00393,353,HAS_SUBSTRUCTURE
DB00393,358,HAS_SUBSTRUCTURE
DB00393,361,HAS_SUBSTRUCTURE
DB00393,370,HAS_SUBSTRUCTURE
DB00393,383,HAS_SUBSTRUCTURE
DB00393,385,HAS_SUBSTRUCTURE
DB00393,396,HAS_SUBSTRUCTURE
DB00393,398,HAS_SUBSTRUCTURE
DB00393,399,HAS_SUBSTRUCTURE
DB00393,410,HAS_SUBSTRUCTURE
DB00393,411,HAS_SUBSTRUCTURE
DB00393,420,HAS_SUBSTRUCTURE
DB00393,421,HAS_SUBSTRUCTURE
DB00393,433,HAS_SUBSTRUCTURE
DB00393,434,HAS_SUBSTRUCTURE
DB00393,439,HAS_SUBSTRUCTURE
DB00393,446,HAS_SUBSTRUCTURE
DB00393,469,HAS_SUBSTRUCTURE
DB00393,473,HAS_SUBSTRUCTURE
DB00393,474,HAS_SUBSTRUCTURE
DB00393,497,HAS_SUBSTRUCTURE
DB00393,498,HAS_SUBSTRUCTURE
DB00393,504,HAS_SUBSTRUCTURE
DB00393,516,HAS_SUBSTRUCTURE
DB00393,517,HAS_SUBSTRUCTURE
DB00393,521,HAS_SUBSTRUCTURE
DB00393,525,HAS_SUBSTRUCTURE
DB00393,528,HAS_SUBSTRUCTURE
DB00393,529,HAS_SUBSTRUCTURE
DB00393,532,HAS_SUBSTRUCTURE
DB00393,541,HAS_SUBSTRUCTURE
DB00393,551,HAS_SUBSTRUCTURE
DB00393,553,HAS_SUBSTRUCTURE
DB00393,565,HAS_SUBSTRUCTURE
DB00393,574,HAS_SUBSTRUCTURE
DB00393,588,HAS_SUBSTRUCTURE
DB00393,602,HAS_SUBSTRUCTURE
DB00393,610,HAS_SUBSTRUCTURE
DB00393,614,HAS_SUBSTRUCTURE
DB00393,624,HAS_SUBSTRUCTURE
DB00393,625,HAS_SUBSTRUCTURE
DB00393,626,HAS_SUBSTRUCTURE
DB00393,635,HAS_SUBSTRUCTURE
DB00393,636,HAS_SUBSTRUCTURE
DB00393,653,HAS_SUBSTRUCTURE
DB00393,656,HAS_SUBSTRUCTURE
DB00393,671,HAS_SUBSTRUCTURE
DB00393,675,HAS_SUBSTRUCTURE
DB00393,693,HAS_SUBSTRUCTURE
DB00393,694,HAS_SUBSTRUCTURE
DB00393,696,HAS_SUBSTRUCTURE
DB00393,698,HAS_SUBSTRUCTURE
DB00393,699,HAS_SUBSTRUCTURE
DB00393,700,HAS_SUBSTRUCTURE
DB00393,703,HAS_SUBSTRUCTURE
DB00393,710,HAS_SUBSTRUCTURE
DB00393,711,HAS_SUBSTRUCTURE
DB00393,716,HAS_SUBSTRUCTURE
DB00393,721,HAS_SUBSTRUCTURE
DB00393,722,HAS_SUBSTRUCTURE
DB00393,724,HAS_SUBSTRUCTURE
DB00393,725,HAS_SUBSTRUCTURE
DB00393,728,HAS_SUBSTRUCTURE
DB00393,747,HAS_SUBSTRUCTURE
DB00393,748,HAS_SUBSTRUCTURE
DB00393,750,HAS_SUBSTRUCTURE
DB00393,759,HAS_SUBSTRUCTURE
DB00393,761,HAS_SUBSTRUCTURE
DB00393,763,HAS_SUBSTRUCTURE
DB00393,765,HAS_SUBSTRUCTURE
DB00393,775,HAS_SUBSTRUCTURE
DB00393,779,HAS_SUBSTRUCTURE
DB00393,801,HAS_SUBSTRUCTURE
